id	Other	Exon_14
CYP21A1P	5.86798381074362	30.7087964895193
AL049629.1	1.53135120349315	12.6618697049674
POC1B-GALNT4	15.7040907321216	4.57003739250066
ENSG00000261496	2.42669586574083	10.0200432553347
UBE2FP3	3.85145395098337	14.8033778968581
CYP24A1	3114.23323448878	388.505854299093
ARMCX5	577.875296177664	409.729302068923
HLA-G	254.315828024602	1297.08333437872
MALRD1	19.0911443538043	90.2579166036397
MIR137HG	4.51850086686506	10.4964154697391
NIF3L1	960.945268883409	650.657537277309
SOX15	97.8871809140685	23.1081838111493
CLCN5	581.658510414688	607.28763779609
AP000781.2	15.6864787080081	14.4510636987224
GABRQ	36.280042702536	1.35636756313612
CHML	2498.47452148239	692.701257140278
DIRAS3	31.0854483476558	96.78703989422
LRRC37A	27.0595136642273	55.9799931632696
AC079210.1	4.25412921836675	18.2681704607386
TRABD2A	190.492373234276	570.057591442574
LINC01597	97.1073919239672	4.27285124595813
AC010735.2	30.3909683665152	5.4999771012472
MTRNR2L1	584.713909843034	584.333017889649
MIR4697HG	60.0125961617458	297.558772849587
ILF2	9861.72385018808	5726.9395914158
LEP	11.0054663428122	0.885869776259221
HIST1H3D	45.9976462499875	6.08592556139636
AC113404.3	20.7854906493394	89.125060947715
DOK5	79.7924893532413	245.806393778242
KHDRBS2	49.3913431542601	10.3232835967114
FOSB	1951.23750842403	12341.41457691
SULT4A1	46.1137445220281	2.51790951012687
DYRK3	222.627053823979	475.983749104268
HABP2	137.29863581609	977.586922993302
EMB	2710.02079116943	5588.69004898567
MYEOV	1352.33858837481	172.097716814386
AC007216.3	9.27696116456105	31.4683446330918
AC060766.7	31.8702869697252	78.5969505487439
HIST1H2BO	10.7799099120399	1.84937468267561
ZNF687	2094.97444011973	1236.24586690567
LINC01550	29.8099892309272	84.6885425970962
AC079949.1	12.0864804088162	1.40187988266245
GLDC	152.823539675176	36.5210947219079
MS4A4E	9.9714086513377	36.2834069663555
GALNT10	3995.30466775287	8298.15486179215
CYP2T1P	104.592398919728	39.221738155519
